name,SRR25723234,SRR25723214,SRR25723247,SRR25723239,SRR25723287,SRR25723205,SRR25723224,SRR25723274,SRR25723191,SRR25723256,SRR25723200,SRR25723208,SRR25723235,SRR25723286,SRR25723293,SRR25723276,SRR25723199,SRR25723220,SRR25723272,SRR25723201,SRR25723219,SRR25723217,SRR25723185,SRR25723261,SRR25723212,SRR25723196,SRR25723279,SRR25723271,SRR25723207,SRR25723215,SRR25723245,SRR25723290,SRR25723198,SRR25723252,SRR25723197,SRR25723184,SRR25723280,SRR25723270,SRR25723277,SRR25723288,SRR25723229,SRR25723221,SRR25723236,SRR25723190,SRR25723232,SRR25723258,SRR25723262,SRR25723275,SRR25723241,SRR25723237,SRR25723210,SRR25723228,SRR25723281,SRR25723257,SRR25723244,SRR25723264,SRR25723192,SRR25723278,SRR25723193,SRR25723269,SRR25723273,SRR25723250,SRR25723246,SRR25723203,SRR25723223,SRR25723202,SRR25723242,SRR25723289,SRR25723206,SRR25723233,SRR25723263,SRR25723243,SRR25723267,SRR25723230,SRR25723226,SRR25723253,SRR25723209,SRR25723188,SRR25723254,SRR25723195,SRR25723265,SRR25723291,SRR25723218,SRR25723266,SRR25723204,SRR25723255,SRR25723231,SRR25723227,SRR25723284,SRR25723183,SRR25723268,SRR25723251,SRR25723285,SRR25723238,SRR25723249,SRR25723240,SRR25723186,SRR25723222,SRR25723259,SRR25723211,SRR25723260,SRR25723283,SRR25723216,SRR25723187,SRR25723282,SRR25723194,SRR25723292,SRR25723189,SRR25723248,SRR25723225,SRR25723213
Raoultibacter timonensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roseburia hominis,0.0,0.0,0.0,0.0,0.0,0.0,0.00508,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00537,0.0,0.00087,0.00623,0.0,0.01473,0.0,0.0,0.0,0.00583,0.0,0.0,0.0,0.0,0.0,0.01566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00412,0.0,0.00493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01342,0.0,0.00275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00724,0.0,0.0,0.0026,0.0,0.0,0.0,0.01215,0.00542,0.0,0.00296,0.0,0.0,0.0,0.0,0.0
Roseburia sp. 499,0.0,0.0,0.01234,0.0,0.0,0.00126,0.00114,0.0,0.0007,0.0,0.0,0.00412,0.0,0.0,0.0,0.0,0.01404,0.0,0.0,0.0,0.0,0.0,0.01489,0.0,0.0,0.0,0.0,0.0,0.00106,0.0,0.0,0.0,0.00574,0.0,0.00105,0.00182,0.0,0.0,0.0,0.0,0.01108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.00514,0.0,0.0,0.00459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01113,0.0,0.0,0.0,0.0045,0.00291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01712,0.0,0.0,0.0,0.0,0.0,0.00253,0.00884,0.0,0.0,0.0,0.0,0.0,0.0,0.00109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roseburia sp. 831b,0.0,0.0,0.0,0.0,0.0,0.02956,0.02364,0.0,0.03117,0.0,0.0,0.01138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04284,0.0,0.0,0.0,0.00824,0.0,0.0447,0.01506,0.0,0.0,0.0,0.0,0.00738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01845,0.0,0.0,0.02309,0.0,0.00615,0.0,0.0,0.01111,0.0,0.0,0.0,0.0,0.01499,0.0,0.0,0.0,0.03754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01713,0.0,0.0,0.0,0.0,0.00975,0.0,0.0,0.0,0.0,0.03736,0.0,0.02802,0.0,0.0,0.0,0.0,0.0,0.00685,0.0,0.0,0.00612,0.00849,0.0,0.0,0.0,0.0,0.0,0.00707,0.02551,0.0,0.03752,0.0,0.0,0.0,0.0,0.0
Ruminococcus bicirculans (ex Wegman et al. 2014),0.02003,0.00556,0.01879,0.0,0.03869,0.04284,0.05927,0.0,0.06079,0.01618,0.0,0.02542,0.00577,0.01315,0.00016,0.0,0.04444,0.0,0.00025,0.05533,0.03622,0.00661,0.04735,0.0,0.05027,0.05165,0.04439,0.0,0.04515,0.03179,0.01475,0.03838,0.05202,0.0,0.05836,0.04658,0.0,0.0,0.0,0.01321,0.04847,0.02929,0.02615,0.02851,0.00517,0.0,0.0,0.00021,0.00734,0.0,0.00416,0.0549,0.05248,0.01957,0.02865,0.0,0.02532,0.0,0.04272,0.0,0.00027,0.01616,0.03716,0.04549,0.00152,0.03542,0.00882,0.03564,0.03569,0.04836,0.0,0.0318,0.0,0.05082,0.03389,0.00171,0.05093,0.0412,0.01914,0.04966,0.00036,0.00021,0.01957,0.00022,0.03824,0.03454,0.05271,0.017,0.0581,0.01241,0.0,0.00574,0.02486,0.02088,0.00028,0.02574,0.01877,0.05547,0.00027,0.0,0.0,0.0424,0.04854,0.04459,0.03733,0.0663,0.00025,0.0,0.0,0.0,0.03731
Ruminococcus bovis,0.0,0.00028,0.00056,0.0,0.00047,0.00041,0.00054,0.0,0.00048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027,0.0,0.0,0.0,0.0,0.00037,0.0,0.0,0.00066,0.0,0.00043,0.0,0.00068,0.00035,0.0,0.00037,0.00029,0.0,0.00055,0.00067,0.0,0.0,0.0,0.0,0.00024,0.00052,0.00046,0.0,0.00031,0.0,0.0,0.0,0.00045,0.0,0.00025,0.00026,0.00054,0.00048,0.0,0.0,0.00043,0.0,0.0,0.0,0.0,0.00027,0.0006,0.0,0.0,0.00109,0.00037,0.0,0.0,0.0,0.0,0.00053,0.0,0.00055,0.00049,0.00044,0.0,0.0,0.0,0.00049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.0,0.0,0.0,0.0,0.00047,0.00051,0.00042,0.00044,0.00035,0.0,0.0,0.0,0.0,0.0,0.00032,0.00043,0.0,0.0005,0.0,0.0,0.0,0.0,0.0
Ruminococcus champanellensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruminococcus sp. FMBCY1,0.36682,0.23735,0.32767,0.0,0.3188,0.34691,0.24958,0.0,0.3083,0.0,0.0,0.37648,0.28858,0.28728,0.0,0.0,0.27338,0.0,0.0,0.0,0.33466,0.30835,0.38204,0.0,0.34128,0.0,0.3264,0.0,0.3882,0.35627,0.0,0.36864,0.30923,0.0,0.31655,0.29924,0.0,0.0,0.0,0.36952,0.33567,0.30187,0.37985,0.0,0.16776,0.0,0.0,0.0,0.23102,0.0,0.25671,0.25773,0.37183,0.38307,0.0,0.0,0.23759,0.0,0.22825,0.0,0.0,0.41114,0.35649,0.29156,0.0,0.39964,0.27544,0.0,0.2413,0.0,0.0,0.37015,0.0,0.35013,0.27696,0.36926,0.0,0.35584,0.34511,0.2875,0.0,0.0,0.32109,0.0,0.33471,0.36832,0.32684,0.2689,0.0,0.24853,0.0,0.30467,0.39968,0.3086,0.30273,0.33439,0.29485,0.32405,0.0,0.0,0.0,0.42067,0.3615,0.29943,0.32265,0.36608,0.0,0.0,0.0,0.0,0.35542
Ruoffia tabacinasalis,0.0,0.0,0.0,0.0,0.0,0.0,0.00039,0.0,0.00033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.0,0.00047,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033,0.0,0.0,0.0,0.00042,0.0,0.0,0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027,0.0,0.0,0.0,0.0,0.00047,0.0,0.0,0.0,0.0,0.0,0.0,0.00034,0.0,0.0,0.0,0.00023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruthenibacterium lactatiformans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082,0.0,0.0,0.00135,0.0,0.0,0.0,0.00058,0.00229,0.0,0.0,0.00102,0.0,0.0,0.0,0.0,0.00041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.00058,0.0,0.0,0.0,0.0,0.0,0.00033,0.0,0.0,0.00019,0.0,0.00178,0.0,0.0,0.0,0.00035,0.0,0.00125,0.0,0.00161,0.0,0.00072,0.00035,0.0,0.0,0.0,0.00039,0.0,0.0,0.0,0.0,0.0,0.00077,0.00039,0.00022,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.00112,0.00147,0.0,0.00121,0.0,0.0,0.0,0.0,0.0,0.0,0.00079,0.0,0.0,0.0,0.0,0.00027,0.0,0.0,0.00108,0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.00141,0.00056,0.00046,0.00035
Salmonella bongori,0.0,0.0,0.0,0.0,0.03829,0.01983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02449,0.0,0.0,0.0,0.0,0.0,0.0,0.0122,0.0,0.0,0.03247,0.0,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02059,0.0,0.0,0.0,0.01671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08739,0.0,0.03571,0.0,0.0,0.0,0.02365,0.0,0.0,0.0,0.0,0.0,0.01076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05165,0.01706,0.0,0.0,0.02319,0.0,0.0,0.0,0.01318,0.0,0.0,0.0,0.0,0.01851,0.0,0.0,0.02004,0.0,0.0,0.0,0.0,0.0,0.0
Salmonella enterica,0.0,0.0,0.0,0.0,0.05093,0.03074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154,0.0,0.0,0.00755,0.0,0.0,0.03453,0.00605,0.01632,0.02403,0.0,0.05387,0.0,0.02592,0.0,0.0,0.04484,0.0,0.02212,0.02745,0.0,0.01226,0.0,0.0,0.0,0.0,0.03262,0.01581,0.00897,0.02052,0.04315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00656,0.03049,0.0,0.0,0.0,0.02912,0.0,0.01076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07608,0.0,0.05974,0.0,0.0,0.0,0.04027,0.03974,0.0,0.0,0.0324,0.0,0.01523,0.0,0.0,0.00555,0.0,0.0,0.0,0.0,0.01598,0.03486,0.01897,0.0,0.0,0.03691,0.0,0.0,0.0,0.01042,0.00869,0.0,0.0,0.0,0.04079,0.0075,0.0,0.02934,0.0,0.0,0.0,0.0,0.0,0.0
Schleiferilactobacillus harbinensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.00056,0.0,0.00039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082
Segatella copri,0.00275,0.00619,0.00506,0.0,0.00251,0.00292,0.00312,0.71572,0.00235,0.00162,0.61345,0.00235,0.00337,0.00101,0.57708,0.43354,0.00328,0.46803,0.55878,0.00191,0.00221,0.00295,0.00254,0.47346,0.00405,0.00068,0.003,0.61621,0.00258,0.00208,0.00807,0.00245,0.00231,0.00592,0.0025,0.00361,0.75782,0.59858,0.64867,0.00142,0.00197,0.00383,0.00392,0.00404,0.00428,0.81252,0.68385,0.64468,0.00383,0.44597,0.00343,0.002,0.00312,0.00368,0.00197,0.57677,0.00459,0.48964,0.00198,0.62303,0.61271,0.00264,0.0048,0.00186,0.41541,0.00413,0.004,0.0036,0.00399,0.00426,0.79255,0.0043,0.69023,0.0036,0.00335,0.00203,0.00309,0.00081,0.00444,0.00265,0.44139,0.66454,0.00195,0.45254,0.00088,0.00157,0.00248,0.00377,0.0,0.00224,0.54026,0.00368,0.00219,0.00689,0.00372,0.00392,0.00237,0.00162,0.44048,0.54276,0.63055,0.00236,0.00268,0.00227,0.00214,0.00318,0.58769,0.59765,0.60542,0.71981,0.00275
Segatella oris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00301,0.0,0.0,0.00282,0.0,0.0,0.0,0.00123,0.00298,0.0,0.0,0.00272,0.0,0.0,0.0,0.0,0.00295,0.0,0.0,0.0,0.00089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00232,0.00106,0.00169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00267,0.00191,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.00164,0.0,0.00238,0.0,0.00263,0.00191,0.0,0.0,0.0,0.00094,0.0,0.0,0.0,0.0,0.0,0.00077,0.0,0.00233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.0025,0.0,0.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.00327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.00194,0.00302,0.0,0.0,0.0,0.0,0.0,0.0013,0.00229,0.00049,0.00199,0.0
Sellimonas intestinalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serratia plymuthica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serratia symbiotica,0.0,0.0,0.0,0.0,0.00149,0.00041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00062,0.0,0.0,0.0,0.0,0.001,0.0,0.00054,0.0,0.0,0.00115,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00065,0.0,0.0,0.0,0.00041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00058,0.0,0.0,0.0,0.00072,0.00057,0.0,0.0,0.00039,0.0,0.00028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.0,0.00056,0.0,0.0,0.0,0.0,0.0,0.0
Shewanella baltica,0.0,0.0,0.0,0.0,0.00097,0.00034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00129,0.0,0.0,0.0,0.0,0.0,0.0,0.00022,0.0,0.0,0.00091,0.0,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00091,0.0,0.0,0.00043,0.0,0.0,0.0,0.0,0.0,0.0
Shewanella dokdonensis,0.0,0.0,0.0,0.0,0.00094,0.00043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
Shigella flexneri,0.0,0.0,0.0,0.0,0.00117,0.00051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051,0.0,0.0,0.00089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simiaoa sunii,0.00079,0.00202,0.00112,0.0,0.01063,0.00326,0.00174,0.01057,0.0009,0.00212,0.01525,0.00713,0.00129,0.02481,0.00861,0.01059,0.06595,0.02624,0.01025,0.0096,0.03707,0.03853,0.02834,0.01573,0.00139,0.08636,0.04085,0.00836,0.00443,0.00447,0.00156,0.01973,0.00793,0.00326,0.00078,0.0005,0.01684,0.01489,0.0278,0.02221,0.01975,0.03662,0.00121,0.09097,0.00216,0.0,0.00832,0.02225,0.00089,0.0142,0.00193,0.00027,0.03017,0.00182,0.00112,0.00472,0.02437,0.0102,0.06106,0.01653,0.01165,0.00078,0.00073,0.10076,0.01454,0.00287,0.0011,0.00206,0.12373,0.00104,0.00314,0.00069,0.02303,0.00102,0.02306,0.0011,0.13491,0.03883,0.00195,0.01284,0.00602,0.01594,0.05995,0.00679,0.00335,0.00118,0.00182,0.08031,0.0723,0.07034,0.00951,0.00216,0.02733,0.00144,0.00146,0.00089,0.07094,0.03624,0.0142,0.01466,0.00905,0.02173,0.05306,0.00039,0.04235,0.0015,0.00493,0.01142,0.022,0.01799,0.0024
Simiduia sp. 21SJ11W-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sinanaerobacter sp. ZZT-01,0.00082,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.00039,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045,0.0,0.0,0.0,0.00084,0.00026,0.00027,0.0,0.0,0.00026,0.00077,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026,0.00021,0.0,0.00056,0.0,0.0,0.00044,0.0,0.0,0.0,0.00033,0.0,0.0,0.00077,0.0,0.00045,0.0,0.0,0.00023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027
Sodaliphilus pleomorphus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00278,0.0,0.0,0.01435,0.0,0.0,0.0,0.00502,0.01873,0.0,0.00561,0.00521,0.0,0.0,0.0,0.0,0.01764,0.0,0.0,0.0,0.01076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01065,0.00201,0.00727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244,0.01727,0.0,0.01887,0.0,0.0,0.0,0.0,0.0,0.00452,0.0,0.01541,0.0,0.01283,0.01304,0.0,0.0,0.0,0.00641,0.0,0.0,0.0,0.0,0.0,0.00414,0.0,0.00995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01897,0.00878,0.0,0.02465,0.0,0.0,0.0,0.0,0.0,0.0,0.00449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01411,0.00999,0.00221,0.0,0.0,0.0,0.0,0.0,0.00363,0.00837,0.00913,0.00978,0.0
Sodalis ligni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023,0.0,0.0,0.0,0.0,0.00023,0.00038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029,0.0,0.0,0.00018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solibaculum mannosilyticum,0.0,0.0,0.00033,0.0,0.0,0.0,0.00036,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025
